id,field_id,pasturetype_id
1026,04926f6c-f39d-4d45-a21a-2058b94ae841,5
1034,878c3b9d-4126-4805-8e1c-152db9b04ec7,5
1040,ae922830-ecec-4248-a309-b8a72c6acbb7,4
1041,cce003fa-c61e-4efd-8f9a-8cce96093653,2
1042,a7702fb2-075d-467c-8ebc-276ada657057,2
1048,028135b9-1588-4d25-a872-92ea283978de,5
1055,494bf467-b96d-4e8e-a5ce-76fbba1e0328,5
1066,124a726b-6b83-476a-9f2b-47eeb04c8fdc,2
1067,d20347e1-6937-47cf-986d-49054d087cac,2
1074,980d9f59-0710-40e1-9ce9-fd034f76b724,2
1078,d578d82a-4af8-4ce1-870d-af8973b5ec7e,2
1103,5696c77b-3632-480e-b9f8-5d0698d42596,2
1123,b41de0d7-0e3b-46ea-9b46-f1278c58b60b,5
1139,dbe0103b-9943-41fc-9421-dc98516c0313,2
1144,89809577-042d-4332-bbab-2d9836672f31,5
1151,fc0c5cf6-b3d4-4355-acd3-01e00a9fffed,2
1152,2d9de6f3-77a9-437c-9a3b-fa0245c7ef13,1
1154,f758ee30-6411-42af-89e7-a75bc5a2e196,5
1162,44335c2d-43f4-4021-8137-821452c9c9b6,5
1168,2851c487-8df2-4a68-a20c-6756b0aa85b3,2
1176,df24831f-1ba9-47ee-9b65-e27c7a9b072f,4
1190,42831397-85bf-4942-b101-a56d19b108a3,5
1192,77d3d60f-a9e6-4e72-b595-228eab986b42,5
1210,0aaa5c5f-f05d-4dfa-8698-35c67737a787,5
1217,c6ee0804-51b6-45ff-b412-7995a4c334b0,2
1231,40df3a8a-62d4-4ec7-bd5b-bff1f1e10011,5
1235,16e89fe5-e302-4186-8bba-6e934fb44faa,2
1242,fe4f24d7-2468-4837-afe6-070709b9bc95,5
1249,d2b543c7-2127-4c1a-b7a1-8af6d8ff7d4c,4
1295,d635a5b8-8b0d-4cd9-8709-881be35c617d,2
1300,bfa2e1e4-8951-41de-a99f-635e3f2eaf39,4
1308,1ee37977-50fe-4eb9-8599-8444e7d42f8b,4
1318,b13410ff-e29a-404c-9152-9f47d6219316,4
1323,0169d36d-3a31-4f18-bee0-f1a3eacdaf6b,2
1328,20c25cfe-c2f2-4da0-a8a1-12f50773d051,5
1332,4cc7a629-8440-4dec-8520-758ea4c8e6ad,5
1337,cb6cd720-039a-4571-80fb-182b34bca100,5
1340,c63e632e-31a3-48ad-9734-72a7c8df323a,5
1366,fbcc2e58-edc0-4369-ade8-b04008840aa8,4
1367,24291fc0-c6c2-46fa-a4db-1fb23c81c7ee,2
1370,121529d1-bed4-42df-9565-8c3fc795ddfa,5
1374,e8ecdf3b-4ff3-42ee-b36a-c44171141f28,5
1385,650529a4-0192-47e8-9ec2-62a5f2822212,5
1429,40757bd7-2b0b-41a2-9781-49e83455f4de,5
1431,7531080d-7046-4d89-8347-1b85ee8d5618,5
1436,132dfc3b-d70d-45d2-8112-ed2752ced41a,5
1441,65466b82-5312-4bed-8d2e-9c493ba56739,5
1453,be97b59f-b953-4ae0-8e9d-be1eefb08d20,2
1455,7e895fbb-38b6-4607-a8e3-307fbf0a595b,2
1461,936932a6-1e03-43d6-a49f-1cc2608758a4,6
1478,a68f448a-63aa-4134-b555-ce24652b61a2,5
1480,b2068c26-8305-417d-8a0b-978bb67309ae,5
1498,a543306c-2975-4022-a965-fd72af4d420c,2
1500,63fe8e94-d34f-4b34-b919-1b5c40d84848,5
1502,b7f60a70-4cab-4737-a774-5f790c2eb4a5,5
1519,4ddfa476-28a6-4061-b5d7-a38ca3916592,2
1522,81678c7a-28d5-4d9e-acdf-77654d3f805d,5
1533,0f95fa04-e419-4c09-a438-735f050a2954,4
1556,0595eb4b-66f2-41eb-81f1-f7000d5ca3ed,5
1557,0012b068-a19e-4f5d-967a-fb2c6108f4b0,5
1572,045eabdd-3029-4cb5-829a-ec8b6d1f9f1a,5
1595,cb31d99c-7bb4-482d-b369-e31aff25c48c,6
1614,92cf14b2-4fd2-44c4-aa16-542dab8585eb,1
1618,6b51b89b-8fd3-41a4-a93d-392e665a3149,5
1624,216ef892-1a8d-4c26-8838-778614b55099,5
1626,a8a06680-2a2b-4af5-bee7-a7d4c610782c,5
1640,f7ec5dcc-3b31-48a0-b742-3a64a91797c4,2
1657,c0bfca52-589d-4b02-b060-bd39dc3f527a,2
1659,454f3dac-3ad0-4e5c-aa59-062c463207e5,2
1667,12c3b1b6-b425-4037-9b9c-2db769cf13f9,5
1669,424657c0-a624-448d-a80b-fa548046c4b0,5
1681,909d57ea-37b0-439b-a253-4fe37efdf9a6,2
1701,2f6991dd-1323-499c-9f8f-71d56c8102d9,2
1707,23d8cc9d-d41c-4480-b896-2c711048d10e,2
1714,1a5e5363-79c0-491e-93b4-d74f8557a05e,6
1723,51701efc-8bb9-4f8f-9e10-b326a854ef85,2
1732,b218bf00-fd0e-4ab7-87d4-cceaa77eb38a,4
1735,513c886f-e87c-4555-9c39-29e9eca2c775,2
1739,0b029031-1c1c-43c3-9aec-668bca9d57b7,2
1744,8a94d50f-e899-48d9-b93f-aa1d41603801,5
1758,2e31d163-4d93-4ad9-ae43-2f58739c2f66,5
1765,1591bf13-abd0-4916-adb3-2e57dc57e79a,1
1767,5c4dca86-0f9b-41d7-bae3-439ae1112224,4
1770,a0329a74-3931-470c-bfb5-02e83c58fa32,4
1771,47e533c1-8d04-4bcc-9408-5ba9836dfa2e,4
1787,a755777e-2b20-47d0-a953-c43e37f84bc2,2
1790,c917fe15-300a-4efb-b794-ed5eec0c06ac,2
1803,990c38a0-50c5-4521-a694-db706eee3707,4
1804,28aeeb55-a596-45d2-aeb4-bfec2dd7a2c2,4
1810,8e7f755e-705f-4bf9-9a2a-cadf2e54a02f,2
1824,535899c6-fac5-4af3-95db-e7492c4c9d84,5
1826,43f3469c-0500-403f-8692-aa82987604c3,5
1843,92272e0f-55c6-4462-b1d7-309fa72b2dce,2
1845,92272e0f-55c6-4462-b1d7-309fa72b2dce,5
1846,d9b50266-0699-446a-83e0-89ee20befbfd,5
1847,2a8ec13f-ef37-4052-85be-084a851bdade,2
1849,9ef678ad-f513-4d1f-a5d9-50a56bcb8982,2
1854,87d44943-1dd1-42f2-a1c3-c15ad17380f0,6
1860,0e3d0560-34fa-4c34-83aa-fe899574ac24,5
1862,251fdfa4-43f9-40a8-b8ef-8681cfc0e268,5
1871,8bb841e4-c54a-40e6-b95f-ac4ae83bad01,5
1872,43632533-456a-4a9f-8148-f54c5e8abb88,5
1876,dc8b575c-ef5d-4559-93d6-dbbaa5c98d79,5
1878,55662ed1-fbd7-4ed6-bd21-58e08cd2a74e,5
1880,7f13ef0b-0dea-4ba7-8efa-e5b6c7c1a89a,2
1899,3d4135b4-7b49-4850-8aad-7a428c53c80b,4
1904,0c35f8ab-0b08-41da-8453-f91d524a33d5,1
1910,c80b0155-93c4-42be-ad5a-95bb37ba25a3,5
1971,44fa85b2-d7d7-47a0-aa91-0222ffd1cc05,2
1917,9e11e46c-4831-4fb3-a439-98966663a12c,2
1920,d9e338d3-ff51-45c5-90a5-e0c68dccf6e9,5
1927,5735bfd5-2ca7-4b4f-b874-ad53a62d77c6,2
1933,34e3e8aa-e928-42fb-abc8-d849595ce532,2
1944,039a368f-7063-46da-9d6e-c22cfcf7f05f,1
1951,467b1ab5-4ddc-4b89-9986-6d1509704d8e,6
1964,0c0fa009-e7c3-453f-8fc6-c1eff5cf99a8,5
1987,e1479bcc-d0cd-42fe-aabd-7c42c4a11ddd,5
1992,29992693-6e64-41b6-b3f5-af7b757f073f,4
2009,9263b6e6-8038-4d27-82ab-d3c8decca7f5,5
2020,f083d549-52cb-4e25-b941-baafc864b822,5
2023,4f7b46c8-ad54-4fa4-8a97-7e0bcca3a8fc,2
2026,dd511521-64d9-4f12-9477-9a7026dbe9fb,4
2030,3458a31a-49b9-44e5-a48a-fed39c07e49e,5
2034,92597ac2-ab75-4c06-bb5d-7aabcac41350,4
2039,3fdebac5-eb20-4b3b-bec8-e6c4e74893da,2
2047,2c486d06-9d41-4955-a8c0-ad3e23a4559a,6
2049,cc6e9204-325a-4dab-8ada-622a0e798e11,2
2050,7f8a6557-31d7-41a7-8206-47862e43a652,2
2051,99ca0c49-1523-4356-87c9-55adae9ee17b,2
2062,a88175f4-fed4-49ca-987c-a1e6c12ccd03,4
2067,eecdb38d-45d8-4794-af2e-66c31c28737b,4
2094,7bee0376-4ffc-40db-9458-d96aa5798cc3,6
2095,282b22c0-2a6d-46de-9908-659c25a92fb3,6
2110,f947918a-802b-4e34-aa79-34a3b8eaec57,6
2113,f726a6ea-ea38-479d-8272-2b7de2f84332,1
2116,0845390f-384a-481b-83e8-f769a3846a47,2
2118,f6c3b5eb-d1ee-4cfc-b26a-94f2fdef631a,2
2119,acc670e8-8045-4398-97c9-8a51dc74a268,2
2121,e58d19c6-2dd6-4227-94de-c42a800d1c30,2
2122,99b2e4f8-f4b6-4dc8-913e-785f1e8b8f94,4
2127,0041a799-e227-4feb-887e-3b9bcd61043e,5
2138,f130e5c1-51c1-4936-b7c5-74ed7dea2f50,2
2146,c60bf8c6-8236-4d0e-9de9-bd14d06be2fd,2
2161,386d2e07-97c8-4a5c-a9ca-2998daba0930,5
2175,9415e417-c6fb-45ce-8eae-9d849c49453b,2
2178,574e4bcb-9120-48cb-9c40-ca021ece4e7b,2
2182,a28e487a-d4e4-4b25-a818-6220177ae36a,2
2184,92ba6762-936a-45cb-9739-c35505ef94e9,2
2201,6b4f6117-2301-4aba-878d-6cc2232dbb48,6
2206,9c26fd73-57fb-4fa5-b0f5-bd6eff5ffc20,6
2208,bd61a65a-3ef6-423a-b061-baa30cf52ef6,6
2234,addedcb6-0f2b-45bf-8ee7-11631910e6b7,5
2244,d6f36a88-7992-4e71-bf78-c1b32333ae12,5
2257,1cfb05d4-9031-4940-bb0a-29ac88bfa15b,6
2260,9d3fc336-bdf6-4c03-a982-ec45cd5a3445,6
2266,b5e18b84-03e4-4560-b8c8-a37832714d55,4
2273,34976caf-5fef-4cbe-8ca4-ca3653e914ac,6
2284,3a511e7b-fa8b-4ef5-aae6-dc320759404f,5
2287,a63debf0-46ad-4f93-87f9-2222525926f4,1
2303,e91bb7fb-3067-4674-ac0d-965fd5b40e53,5
2313,90fc83d0-8ba2-4157-8f9d-2f25e28e4137,5
2319,ec636264-8f13-4dc4-873b-83de86e66681,5
2329,2344adde-ea32-4377-8d17-727d1a83219e,1
2333,b0fba300-5d1c-4713-92be-0323289d0c09,5
2336,85440474-988a-42be-b4ca-efed28f42d47,5
2346,066717fc-9e2e-4c92-b919-eec00c2e9929,3
2347,667334a4-a450-439d-8028-074d2a0d0c7e,4
2375,6f552302-f06c-4ddd-a9cb-0e636c669e63,6
2380,ea776978-f79c-4901-8aa3-1a3823f66bf8,5
2388,97eabe07-a36b-4fed-86d8-af1cbf30f0c5,2
2394,70fc7d92-9ecd-476b-86e4-005590b163a1,5
2422,0902aaf2-b6ff-4fcd-bd9e-96e49a29ce26,6
2423,36ca1b77-7d26-4b66-879f-8915f98e8a8f,6
2425,2ccfcde4-bed5-4089-a283-4b3cfad65e01,5
2430,229eb78d-dd19-487c-9149-4cb2fd1fa2f4,2
2442,ca75e0a7-a501-47fa-88a5-0f8d8753a344,2
2455,2a6f7c62-da73-42f7-b1f6-44210f9eaf62,5
2459,d85e9d69-7830-44eb-867a-04c6f885f5b6,2
2460,c8416c9f-7688-46de-9512-bd70e10a754f,4
2466,f408f610-e2c3-476e-8590-ee9f7588d017,2
2481,9bceebeb-c5f4-4448-a409-0be001164075,5
2484,3bdaa73e-b185-4c48-aa0c-cbac72ddae7c,5
2490,4bfef632-70a9-4a36-88bd-9701c3c1c325,2
2496,fb82a178-d8ba-40e6-808f-a80e64836883,4
2499,ace55dd8-2280-411a-b51a-4267bae24392,2
2513,e1e1d155-4b72-4b3a-9a0d-25004af53847,2
2537,1a7d7d86-ad26-4a7b-a147-060081ae85e3,5
2548,88f76821-bce5-472d-a14d-b98121015d89,1
2572,7477b286-764b-4c7c-9b10-cc0dd1483c2e,2
2587,e0036cac-65fe-401b-9860-d1731f4b2837,5
2591,8f8e2da1-d3b1-4931-8b8a-abe51fa5c3bb,2
2594,e422311d-20a3-48ac-8bfd-021c5e2e4454,5
2602,cad47444-79a8-4ec2-b7b3-8beba5917022,2
2609,67261f27-92c5-4fe2-92ad-84d829816df4,5
2612,c9666b38-3e34-448a-996e-4f79bb366693,5
1,49e9da0c-0290-4495-8fd7-b111fb613a60,2
20,b5a2302b-edf4-4529-89ed-de485811a3ce,2
36,f2dfe1ab-f509-437d-bbe3-a6e76da79029,6
49,bae068ce-40ee-4f84-9ba0-607e037fcd93,5
50,ee8e1741-784e-47db-8c32-959fd5ea2896,5
55,00686538-2c18-4fb8-b836-a8011ea40397,5
61,c1d1c2f8-ee16-4669-9710-73845b02b391,5
70,75de0b6d-b6a8-4f6f-a837-bf2219838774,5
75,e63695fb-3a73-4ee7-ac4d-ea0f6a0e2e4c,5
77,e1ce023a-77c5-4cf2-b79c-472fdb2eba57,5
78,6973fb49-05b2-4f3b-b5c6-eab3e43076c2,5
84,8cef2ea1-53f5-4bd5-baa1-f2b933da6c29,5
91,19a18dee-44ab-46bd-9c10-f03cbf207e28,5
119,cb30b676-f77a-4358-b496-9089ab12a13e,1
136,68b65459-8813-4b47-aafc-1cc29dc7772f,2
137,866a8c92-467c-4110-abfe-a11eceb6d083,2
145,01db179a-8d55-4172-881c-d556da00d601,2
148,31a633cf-3511-4381-88c6-27eb2acd3912,2
157,1135200b-8a11-4358-8e62-ca9e915d9601,2
172,ce5ad467-fbfa-4257-957d-dc9ebde1e1a3,5
173,29e12371-fdb2-4544-9a3f-399c8df5419f,4
175,dfdacd78-9401-446a-92fa-049d89dbbe7f,2
181,7c2486c7-2c2a-4dfb-a4e2-f062bfb126b2,6
184,653ce3a6-63f6-4c82-990e-9c55e25e7cc9,2
199,8691ce16-245a-4ba6-ae2b-688c3c816113,4
203,fb028c8a-c157-4e9c-a5aa-d01a2893b425,5
207,8d39df6a-2750-4bf3-a5ef-0e377a46b33a,5
215,7bb9feaf-e11e-4fc0-872c-9de86e4078b5,5
220,9e78b94a-c0e5-4af0-b9cd-c8e1d13f0ac4,5
224,6498a447-b338-4266-a7fd-84bfc1eb754b,5
236,4ca21ba9-b3f4-406d-88f6-42e0819fd2df,2
245,6ffc598d-c236-4b8f-84e5-9685918dee97,4
250,a051a81a-1db9-490d-a01e-c8d1c349fb32,4
261,22d2a615-3241-4f1a-a316-7b36bd2a14c3,6
263,cffa1c73-95ee-4889-8ffa-d56c09b2295f,5
273,eb6e3897-cb92-4bf2-9027-6702d95d65a8,6
275,b2fe8538-a287-4874-b535-033944129d4f,2
285,39902ace-0760-4f3a-8d31-4903e8e582c9,2
304,e4134d7c-1dfa-439c-9939-f270b9cdbef2,4
305,766c5326-9cee-423b-9db0-3ed007281be9,4
309,caf88972-c746-428a-9c48-1cc5fa7f274e,4
319,93bef96a-f447-413c-9a7e-070be45388c3,2
346,edb9ea6a-08c2-4ce8-86a6-277559c0919f,5
368,6efb79bb-aeb1-4a6d-a0ed-b71d2a98f4df,2
379,7c62657c-e41c-4292-9562-8acefe1750e9,6
405,928c86ea-7e99-489a-90b3-bd2b34ad215b,6
1181,31adcea0-c167-4c2f-8c73-9709515e350e,5
412,11b2c861-321d-473a-96d7-f950b7cb1ded,4
423,6fcb6662-65bc-4383-9fdc-466b424d6bf8,5
427,abfd888f-533a-4de5-8ee5-60575ffe574c,2
429,375faf46-592e-4dc9-96f2-2f7b29cf0e62,5
430,351981c8-3bfc-446d-8e11-dc686fe72a5d,5
434,8f4cc619-39c5-4247-b07e-67766d08c6e6,1
435,4e2a4791-563a-4640-88de-f7b445712ad7,4
439,a54ec482-9f7b-47d9-a1d3-5ccbfed2f402,4
1976,47ca5923-9ab5-428b-9f65-09fc81ca509f,5
459,4e818c33-f94c-47d4-9579-9c61d47d1cbf,2
463,8bfe1135-d824-4849-9c1f-65b24c0f395d,4
471,3e971f6a-0865-4bc5-8c25-bf90e372b485,6
478,7809e06f-a330-44b5-bce1-5c64adac3887,2
483,dd5d823d-248d-482c-bdab-32af023d2902,6
488,d6974855-859e-494c-8876-09a2f3b2229a,2
493,f10dca55-75d4-4818-8930-a26935c4ff6b,5
496,8d54ad8c-6c9b-4ffd-8017-ecf1b94518d0,2
498,9047d230-edae-4456-8b14-2e03ca6a7830,2
499,d03718db-53e3-4e42-a707-324a66d4993b,2
504,7de1ca9c-90d0-4208-9ced-66b04a81e600,4
522,ce7b517e-5780-402b-a296-47a7cd6186ba,5
527,0ab3be23-17a2-4251-8959-0dd5192d80a5,2
528,25aa6329-9e3d-4fff-a5c8-e3c4ef4d1bf1,2
536,e46b9eec-1ed6-47e0-af05-b69c067b8e11,3
540,08bdebc8-08ed-41f9-9f8a-129ee6c4789d,4
544,ac21085a-08c2-4d98-b611-3819969674ca,4
545,e4c3b4ce-fccd-4895-a582-5bb59423bc09,2
565,1c04c180-e9f2-4917-b9ff-4e96a563a524,5
568,758166ab-a208-4136-8685-2cadd466f726,5
587,0a9fb118-fcca-4266-abd4-9c24bc1c362d,5
590,d78753f4-c7f7-40dc-8799-69dc64964464,5
603,3f234585-6f94-454b-8e5f-791f477611a9,5
615,226145fb-defb-4a8b-bbce-2db7a7bb9c7d,2
617,64cbb750-e407-4f26-a20a-b1ac74aa7e60,5
627,5b52b088-ec50-492b-b1fc-161f7dc8a33d,5
639,18e0b03c-20c7-46b0-8684-0d820afe9646,5
665,9cbc580b-15fe-4611-8b59-5b8a525c0569,5
679,3bb8b608-7ce9-4bc3-aafb-a51cd6912bcf,5
685,5f32636e-911e-4e41-831d-20b0d9b355cf,5
688,3ea5931a-086c-43b2-9f63-fda58fffe8de,5
690,40bcec07-87fd-42a0-b579-89473bd955e5,5
701,fe72d275-1ce0-4851-923d-bb217ba0d3b9,5
714,55074a78-8e06-4452-b42f-9552d62469bb,5
720,400c381a-ebf2-45b9-95cd-e545665e3fd6,5
721,0e176e66-80e4-4cd2-a6d2-630e77aa22d7,2
732,5e43f762-fc14-48a5-a764-0cd214e0d09b,2
734,77436c9d-d5ea-42b7-b428-6ed3b34f0c94,2
741,9e1f902d-f7e4-464e-bbba-b171582d11a6,2
742,60a3e9d5-f86e-4ade-bda4-ba5920bbacfe,2
743,2c801946-eee5-4cb7-975a-6e89da82bcdb,2
751,5138aa45-cdd8-4e27-98a2-e2251ebb9a52,5
752,b0b3207a-1080-4059-91b9-9e8baff87285,4
765,710d0bf7-bd0b-4b69-82c2-9acc58423976,2
778,e1e400b6-f13c-46d9-9a6c-87c2fddfbc21,5
785,fbf3ff47-5023-4f64-a05f-c148bdba56c0,4
792,f70cb38c-90f9-445c-9d44-949bb3f5abb9,5
795,2b648dff-a9de-4e08-833d-7b4fdeb1fc37,5
804,a471df6a-7b61-40fd-b44a-ebcaefe94d8a,5
808,069f7083-b658-47b5-9204-fa2bf0926ade,5
828,7a77acf7-c028-4585-b5d4-7266b7bc951d,5
829,be631207-7863-4311-817c-ea0567c04332,4
830,9a7abdca-04fe-44cf-9021-8178c7b41150,2
837,6990bd61-08ca-432b-84d6-f5c88977a748,2
869,09b15dcf-a180-4739-994b-39e7c6acacff,2
877,89e2af93-b458-4836-a4ed-e5deb4844850,2
880,fe10331f-500f-4310-8460-5c2de8d51fc9,5
888,87024f4f-53d5-475e-aba4-9b52cfd75a8e,2
895,1bd36544-1982-479c-b1c5-92e60c4bcd46,2
904,8269e667-ed5f-4e91-af0c-ada13e366d2f,2
911,b9282886-db23-4638-9e5f-0271c5f14c39,5
914,0d5cbb25-6fc8-4f2b-89cf-46cae08b7a11,5
915,56a444f0-c0bf-4d01-a0f3-42619ba3e8ad,5
921,584ddf21-4c39-4c94-8775-8a56607c08f2,5
939,b814bcbd-1ee8-4742-8387-7eda5fca950c,5
946,577cf77a-cbb3-4374-bd62-fa1022377df5,2
958,5b6e0a23-0984-4a53-ab8c-00605716a609,2
970,c3169483-7036-4b85-9e3e-3ea2149a7171,5
977,be109dba-47ad-40e9-b91a-48eff1024526,5
985,7411dbe1-7392-45e7-926f-793aaec3c984,5
1009,ee50de82-e31c-4905-9428-638dc0e58268,4
1013,4804861d-ca96-4040-aa10-e0486804d63c,4
1029,60dd9851-ef76-488d-ba41-e221e469e15e,5
1032,547c011c-7f63-4eeb-8c0e-c2fd53aa1b53,2
1049,b5f4e8c7-b2d0-4425-a3a7-1711125a03c3,2
1050,ad0476e8-59a3-4bf2-9ef8-6f92ee7b7536,5
1065,45216448-3451-4e53-9a25-40d662701cb4,5
1068,067439d6-d9cf-4794-a10c-81cfe93c6cee,2
1080,4564cba9-f656-45ef-a8a6-a0946f2b4925,2
1082,b0e96457-dcc5-460e-aed1-2ee0d6a4c1de,4
1096,248acc8a-dcf4-454b-b7a0-b0da3ddab38f,2
1100,b70507ff-569f-44e0-b770-7f243291d25d,5
1101,fcee784b-cf57-4523-bae4-ab5723622bc7,5
1102,1650c28c-91fd-481b-8cf3-177da31d3cf3,2
1125,6982eecc-5e8e-4d7e-9677-5282f302bd6f,2
1128,ed1c75b9-d96c-4271-a655-1812091dbd2b,6
1143,fbba2016-45de-404a-8d2c-0bbfbe7d38d2,5
1147,daca09bf-d46c-4351-854e-66ec632c298c,5
1150,7593fdd7-b2a3-4297-b324-b56eee557051,6
1174,936932a6-1e03-43d6-a49f-1cc2608758a4,5
1187,9c4f9bb0-c328-4e7b-b287-8f12e5392c9b,5
1277,32ffd1c6-0a1e-4547-aa89-6feb2a446ed3,6
1205,8f229257-d232-4f83-b8c8-bee811d04063,5
1208,37b02165-9d00-4061-b3de-497d1b570291,5
1280,fe3d286c-adae-43b4-9d49-ecb1e88a4d31,2
1214,7cc5d35e-6807-422f-b423-503ddb9939c1,4
1215,847db420-3a67-4e18-b163-cfed63956a6c,2
1226,45d35235-8d29-4e4b-b915-36cc1925f5d2,5
1246,f729ace5-6431-4c51-a7b6-b77f2cd53ed4,2
1248,0efde40a-9dfc-48e0-8acd-bafb5c51d96b,6
1252,9096009d-1b56-49f4-92e8-4d4e21860dd1,2
1263,c6dfe15e-2ef2-49a0-bfb2-65e1f4793ebb,4
1303,242abc54-02a0-49ca-9e0d-5886b54006bd,5
1305,c72cd067-bcef-4c1a-bfd8-5702919dffd0,5
1343,9dae90ff-57d0-4b56-a623-293f2434768c,2
1345,346b5aac-f0e9-487d-919f-7f6e3bc96f8e,5
1349,ccf62634-af0e-45a9-9253-ce3569b3f9b4,4
1355,d023889e-d1ec-4751-a484-1bb83df74d9b,4
1362,48ddbd55-aaed-4b12-84b3-5c35e2f8f934,5
1372,a829ac89-be48-4480-9f91-ea23deff6d03,5
1376,9cf5beed-b315-4408-8db9-096cc021de3e,5
1377,f23fe08d-79a9-4b5e-a5d7-0bd7a392fb38,5
1388,932b8704-a4bb-4bd6-8538-50b047f29045,4
1400,5a6f2322-261e-4fff-a27f-8a49ac83e846,2
1404,850c1d81-b1c5-4cbd-b5c4-89820a3b55ed,2
8,f9195dcd-78e6-40bc-ba0e-af6da53a41d9,2
12,2bbd831a-8c1f-4c6e-b539-65260f95a509,2
17,0bd64ed7-5cdd-413e-a244-57e137298b31,5
26,e78f5532-6755-4d7b-9d8f-0defd2b61459,2
31,8a192d03-ad3e-4fb3-b7d5-1ca048a0e04a,2
43,61aa2f06-0514-42d5-8b87-b1d9073b80cc,4
65,42976bab-0821-4991-a024-8537477ac723,5
79,2a79bfd0-5f9d-456e-bc5d-5943a859df79,5
90,c951f1f9-253f-4145-85e4-58787cd7bde3,5
96,9887a136-c663-47b7-bb9c-52c860b43471,5
98,3284dffd-1dc0-45c1-8f0a-942824d166e8,5
102,32d05f21-f286-463a-9bec-d6f1b5fbd237,5
105,7716d006-aab3-46e7-b78a-f1d2de81995e,5
108,9c53945a-f2c9-412f-b0f7-290e31e3c282,5
112,e5d757c2-29a3-48db-8a97-e9952f3ad9e3,4
118,33cca379-13e2-4f85-9aad-a096669a7208,2
120,b7e2fad1-3ac3-441c-9946-5f319168b6f5,1
141,0ff6bb13-0be2-4e58-85eb-fcf053b9e784,2
151,924c40e2-357d-40fb-ae9a-aca1d4eaa511,2
153,b671266c-a614-4a08-bdde-6250a5ec4eba,2
161,553cd1c6-fb12-4e65-b6c8-3881f1e577ee,2
164,7dfff5f8-e475-4722-9135-063afc54210e,2
169,29e12371-fdb2-4544-9a3f-399c8df5419f,2
178,a232f15f-616c-400f-a2d1-28c062fbf144,2
188,ea8653d8-0934-4259-a6bc-79e5cc5e53f5,5
189,c41039a3-f776-4d4b-b260-09144a57a43a,5
192,4fdd3b9f-8a1e-4598-bc18-731be8595373,4
193,4988ef48-eae3-4049-a57c-5e1d44cace54,4
198,af970d2f-d54b-4312-a815-a948c17ba0a7,4
201,46760e75-2973-4791-a9ba-2b48f9b71ac6,5
208,5fdb24c4-e305-4fb1-80e3-b1c2b2dcaf24,5
222,530296c3-0aca-43cb-8152-30306845f166,5
227,751be4d5-3642-4296-8975-a5401b8f0e40,5
237,4ca21ba9-b3f4-406d-88f6-42e0819fd2df,4
241,2764ec47-271b-4686-8704-3d2e55be78b6,3
260,b4fcd507-9350-4aaf-b6d8-5a164d55ec17,5
283,c5db1a6c-4e1a-459a-b513-cc36dd0ba9dc,2
290,aef7872e-7496-45c7-a113-5b71bffd486d,4
320,99ff6df5-1e33-42a0-9f31-283ec43ce29c,2
324,9d9a90fd-717f-4693-b806-db59d87e2230,5
332,05595f28-5278-48e2-817a-78d2503479af,5
338,30d0a2db-df9e-41ab-9444-f8e9a6d1adaf,4
341,9453bb67-8c24-4090-a99b-9cff089a102c,5
342,9453bb67-8c24-4090-a99b-9cff089a102c,6
345,9f185846-9d7d-479c-a408-b785f1c0b017,5
347,608a3eeb-bd5c-4a67-b3f4-94ad43b56721,5
352,cccd7ce3-d6d6-4584-b789-6cabff43a7a6,4
355,60d39453-91b4-492c-8e19-240827da0285,5
361,d3a149df-aefb-49d7-8476-0b15552ccb4d,2
366,a215ad5b-ef7a-45f7-99e9-7c10ceb4d1c3,5
371,bd63e495-14d3-4337-a0fb-6382c36b34bd,2
375,2dd0c69a-35b3-428f-b413-ade0c9f360f8,2
382,fd5257cc-486a-4854-8907-71067ec55956,6
384,89c93d5a-4b38-4fd2-9896-5c3bcbf130cd,2
779,80bbf23e-c654-4442-89fb-aac1ca9f381f,2
411,9e7fdb1b-ab04-4f07-b943-5cc82f1f4610,4
416,71b83ce1-ce93-4b2f-b4f6-c0f3d899b7e2,4
418,d98ed0ce-d44a-4f41-b40a-88b838ef2f7f,4
431,b1dd0ddc-ae5e-419b-98cb-b307f62ee89b,2
442,9fce3870-fafa-44fd-90ce-eb582feda45e,5
450,58d544d5-eccc-4f99-af7e-e789632cad7e,4
458,41ffec1b-33bc-4c35-b771-7a3a3740417e,6
470,e284e6a2-249a-4681-9876-a4e8266d48ee,6
472,7f223aca-b4ce-49df-930b-9c5540bd70cd,6
479,eff1f0d7-c87d-408b-bb1b-78e1cd61da8c,2
495,5e8480d9-aa5a-4977-86c1-b10d7ac59ac7,2
502,53794de7-7104-463f-ba69-a33074e5f498,4
503,f07e52ba-93b7-49ea-816c-f398c09f2d74,4
517,34b03530-9017-43b7-86aa-c3e6cf2d7e3d,2
519,080932fa-ca8e-4f4c-b965-0a9277e01008,2
523,9b6cbb66-ba27-4cd1-b6fa-ba8aefd42564,1
526,038b002d-5273-4c93-a784-fee8a09df21e,2
529,da96f05b-506a-4171-8dbf-2dc6ff90e2bc,2
552,81619a01-788e-42b8-9ea2-35e3acc10953,2
558,09a5cf7a-a68d-44be-b432-6edd9a584a83,2
560,226782d3-4303-43f8-b375-711357fa82c3,3
578,4ff96a54-f264-4605-bd43-8bdfa37f705e,5
